# Logfile created on 2018-10-07 00:51:48 +0200 by logger.rb/v1.2.7
OSM_SN: Loading graph from GraphViz file data/near_ucl.dot.
OSM_SN: Processing vertices
OSM_SN: 	 Vertex 21311324 loaded
OSM_SN: 	 Visual vertex 25661141 in 
OSM_SN: 	 Vertex 2074221021 loaded
OSM_SN: 	 Visual vertex 2074221021 in 
OSM_SN: 	 Vertex 282755817 loaded
OSM_SN: 	 Visual vertex 282755817 in 
OSM_SN: 	 Vertex 25661142 loaded
OSM_SN: 	 Visual vertex 25661142 in 
OSM_SN: 	 Vertex 2074221020 loaded
OSM_SN: 	 Visual vertex 2074221020 in 
OSM_SN: 	 Vertex 4693353006 loaded
OSM_SN: 	 Visual vertex 4693353006 in 
OSM_SN: 	 Vertex 25661143 loaded
OSM_SN: 	 Visual vertex 25661143 in 
OSM_SN: 	 Vertex 25661144 loaded
OSM_SN: 	 Visual vertex 25661144 in 
OSM_SN: 	 Vertex 25661145 loaded
OSM_SN: 	 Visual vertex 25661145 in 
OSM_SN: 	 Vertex 25661146 loaded
OSM_SN: 	 Visual vertex 25661146 in 
OSM_SN: 	 Vertex 1240083577 loaded
OSM_SN: 	 Visual vertex 1240083577 in 
OSM_SN: 	 Vertex 1837045760 loaded
OSM_SN: 	 Visual vertex 1837045760 in 
OSM_SN: 	 Vertex 1134819318 loaded
OSM_SN: 	 Visual vertex 1134819318 in 
OSM_SN: 	 Vertex 25661150 loaded
OSM_SN: 	 Visual vertex 25661150 in 
OSM_SN: 	 Vertex 25661147 loaded
OSM_SN: 	 Visual vertex 25661147 in 
OSM_SN: 	 Vertex 419866679 loaded
OSM_SN: 	 Visual vertex 419866679 in 
OSM_SN: 	 Vertex 1240083600 loaded
OSM_SN: 	 Visual vertex 1240083600 in 
OSM_SN: 	 Vertex 25661148 loaded
OSM_SN: 	 Visual vertex 25661148 in 
OSM_SN: 	 Vertex 2074221023 loaded
OSM_SN: 	 Visual vertex 2074221023 in 
OSM_SN: 	 Vertex 331164059 loaded
OSM_SN: 	 Visual vertex 331164059 in 
OSM_SN: 	 Vertex 25661149 loaded
OSM_SN: 	 Visual vertex 25661149 in 
OSM_SN: 	 Vertex 1240083573 loaded
OSM_SN: 	 Visual vertex 1240083573 in 
OSM_SN: 	 Vertex 1240083562 loaded
OSM_SN: 	 Visual vertex 1240083562 in 
OSM_SN: 	 Vertex 1837045761 loaded
OSM_SN: 	 Visual vertex 1837045761 in 
OSM_SN: 	 Vertex 25661155 loaded
OSM_SN: 	 Visual vertex 25661155 in 
OSM_SN: 	 Vertex 1357841244 loaded
OSM_SN: 	 Visual vertex 1357841244 in 
OSM_SN: 	 Vertex 1357841233 loaded
OSM_SN: 	 Visual vertex 1357841233 in 
OSM_SN: 	 Vertex 25661258 loaded
OSM_SN: 	 Visual vertex 25661258 in 
OSM_SN: 	 Vertex 2531882793 loaded
OSM_SN: 	 Visual vertex 2531882793 in 
OSM_SN: 	 Vertex 25662475 loaded
OSM_SN: 	 Visual vertex 25662475 in 
OSM_SN: 	 Vertex 2532672080 loaded
OSM_SN: 	 Visual vertex 2532672080 in 
OSM_SN: 	 Vertex 5108245220 loaded
OSM_SN: 	 Visual vertex 5108245220 in 
OSM_SN: 	 Vertex 613234389 loaded
OSM_SN: 	 Visual vertex 613234389 in 
OSM_SN: 	 Vertex 25662688 loaded
OSM_SN: 	 Visual vertex 25662688 in 
OSM_SN: 	 Vertex 1549258006 loaded
OSM_SN: 	 Visual vertex 1549258006 in 
OSM_SN: 	 Vertex 1825997266 loaded
OSM_SN: 	 Visual vertex 1825997266 in 
OSM_SN: 	 Vertex 370457941 loaded
OSM_SN: 	 Visual vertex 370457941 in 
OSM_SN: 	 Vertex 1836342334 loaded
OSM_SN: 	 Visual vertex 1836342334 in 
OSM_SN: 	 Vertex 25662692 loaded
OSM_SN: 	 Visual vertex 25662692 in 
OSM_SN: 	 Vertex 1223808260 loaded
OSM_SN: 	 Visual vertex 1223808260 in 
OSM_SN: 	 Vertex 3473300114 loaded
OSM_SN: 	 Visual vertex 3473300114 in 
OSM_SN: 	 Vertex 25662806 loaded
OSM_SN: 	 Visual vertex 25662806 in 
OSM_SN: 	 Vertex 3473300113 loaded
OSM_SN: 	 Visual vertex 3473300113 in 
OSM_SN: 	 Vertex 1051604846 loaded
OSM_SN: 	 Visual vertex 1051604846 in 
OSM_SN: 	 Vertex 1837049362 loaded
OSM_SN: 	 Visual vertex 1837049362 in 
OSM_SN: 	 Vertex 25685110 loaded
OSM_SN: 	 Visual vertex 25685110 in 
OSM_SN: 	 Vertex 25685098 loaded
OSM_SN: 	 Visual vertex 25685098 in 
OSM_SN: 	 Vertex 25685101 loaded
OSM_SN: 	 Visual vertex 25685101 in 
OSM_SN: 	 Vertex 25685103 loaded
OSM_SN: 	 Visual vertex 25685103 in 
OSM_SN: 	 Vertex 1548698412 loaded
OSM_SN: 	 Visual vertex 1548698412 in 
OSM_SN: 	 Vertex 25685106 loaded
OSM_SN: 	 Visual vertex 25685106 in 
OSM_SN: 	 Vertex 335796478 loaded
OSM_SN: 	 Visual vertex 335796478 in 
OSM_SN: 	 Vertex 529127929 loaded
OSM_SN: 	 Visual vertex 529127929 in 
OSM_SN: 	 Vertex 25685107 loaded
OSM_SN: 	 Visual vertex 25685107 in 
OSM_SN: 	 Vertex 529127926 loaded
OSM_SN: 	 Visual vertex 529127926 in 
OSM_SN: 	 Vertex 25685108 loaded
OSM_SN: 	 Visual vertex 25685108 in 
OSM_SN: 	 Vertex 315530170 loaded
OSM_SN: 	 Visual vertex 315530170 in 
OSM_SN: 	 Vertex 5081802671 loaded
OSM_SN: 	 Visual vertex 5081802671 in 
OSM_SN: 	 Vertex 1837478782 loaded
OSM_SN: 	 Visual vertex 1837478782 in 
OSM_SN: 	 Vertex 5081802672 loaded
OSM_SN: 	 Visual vertex 5081802672 in 
OSM_SN: 	 Vertex 25685109 loaded
OSM_SN: 	 Visual vertex 25685109 in 
OSM_SN: 	 Vertex 5081802670 loaded
OSM_SN: 	 Visual vertex 5081802670 in 
OSM_SN: 	 Vertex 292756411 loaded
OSM_SN: 	 Visual vertex 292756411 in 
OSM_SN: 	 Vertex 25685111 loaded
OSM_SN: 	 Visual vertex 25685111 in 
OSM_SN: 	 Vertex 315532361 loaded
OSM_SN: 	 Visual vertex 315532361 in 
OSM_SN: 	 Vertex 1251663054 loaded
OSM_SN: 	 Visual vertex 1251663054 in 
OSM_SN: 	 Vertex 26517594 loaded
OSM_SN: 	 Visual vertex 26517594 in 
OSM_SN: 	 Vertex 292756572 loaded
OSM_SN: 	 Visual vertex 292756572 in 
OSM_SN: 	 Vertex 25685112 loaded
OSM_SN: 	 Visual vertex 25685112 in 
OSM_SN: 	 Vertex 1225805054 loaded
OSM_SN: 	 Visual vertex 1225805054 in 
OSM_SN: 	 Vertex 3218548171 loaded
OSM_SN: 	 Visual vertex 3218548171 in 
OSM_SN: 	 Vertex 1414434760 loaded
OSM_SN: 	 Visual vertex 1414434760 in 
OSM_SN: 	 Vertex 1225805066 loaded
OSM_SN: 	 Visual vertex 1225805066 in 
OSM_SN: 	 Vertex 25685113 loaded
OSM_SN: 	 Visual vertex 25685113 in 
OSM_SN: 	 Vertex 1225805059 loaded
OSM_SN: 	 Visual vertex 1225805059 in 
OSM_SN: 	 Vertex 4889614954 loaded
OSM_SN: 	 Visual vertex 4889614954 in 
OSM_SN: 	 Vertex 315529862 loaded
OSM_SN: 	 Visual vertex 315529862 in 
OSM_SN: 	 Vertex 25685114 loaded
OSM_SN: 	 Visual vertex 25685114 in 
OSM_SN: 	 Vertex 2239270702 loaded
OSM_SN: 	 Visual vertex 2239270702 in 
OSM_SN: 	 Vertex 1225805026 loaded
OSM_SN: 	 Visual vertex 1225805026 in 
OSM_SN: 	 Vertex 25685115 loaded
OSM_SN: 	 Visual vertex 25685115 in 
OSM_SN: 	 Vertex 1414434761 loaded
OSM_SN: 	 Visual vertex 1414434761 in 
OSM_SN: 	 Vertex 1414434759 loaded
OSM_SN: 	 Visual vertex 1414434759 in 
OSM_SN: 	 Vertex 25685116 loaded
OSM_SN: 	 Visual vertex 25685116 in 
OSM_SN: 	 Vertex 315529867 loaded
OSM_SN: 	 Visual vertex 315529867 in 
OSM_SN: 	 Vertex 1251663073 loaded
OSM_SN: 	 Visual vertex 1251663073 in 
OSM_SN: 	 Vertex 25685117 loaded
OSM_SN: 	 Visual vertex 25685117 in 
OSM_SN: 	 Vertex 1251663060 loaded
OSM_SN: 	 Visual vertex 1251663060 in 
OSM_SN: 	 Vertex 3426533349 loaded
OSM_SN: 	 Visual vertex 3426533349 in 
OSM_SN: 	 Vertex 3178415373 loaded
OSM_SN: 	 Visual vertex 3178415373 in 
OSM_SN: 	 Vertex 315529879 loaded
OSM_SN: 	 Visual vertex 315529879 in 
OSM_SN: 	 Vertex 1016303733 loaded
OSM_SN: 	 Visual vertex 1016303733 in 
OSM_SN: 	 Vertex 354686134 loaded
OSM_SN: 	 Visual vertex 354686134 in 
OSM_SN: 	 Vertex 25685119 loaded
OSM_SN: 	 Visual vertex 25685119 in 
OSM_SN: 	 Vertex 1251663044 loaded
OSM_SN: 	 Visual vertex 1251663044 in 
OSM_SN: 	 Vertex 1092173015 loaded
OSM_SN: 	 Visual vertex 1092173015 in 
OSM_SN: 	 Vertex 25685120 loaded
OSM_SN: 	 Visual vertex 25685120 in 
OSM_SN: 	 Vertex 1238413454 loaded
OSM_SN: 	 Visual vertex 1238413454 in 
OSM_SN: 	 Vertex 1238413458 loaded
OSM_SN: 	 Visual vertex 1238413458 in 
OSM_SN: 	 Vertex 1238413424 loaded
OSM_SN: 	 Visual vertex 1238413424 in 
OSM_SN: 	 Vertex 1238413422 loaded
OSM_SN: 	 Visual vertex 1238413422 in 
OSM_SN: 	 Vertex 25685121 loaded
OSM_SN: 	 Visual vertex 25685121 in 
OSM_SN: 	 Vertex 1238413411 loaded
OSM_SN: 	 Visual vertex 1238413411 in 
OSM_SN: 	 Vertex 25685122 loaded
OSM_SN: 	 Visual vertex 25685122 in 
OSM_SN: 	 Vertex 1238413404 loaded
OSM_SN: 	 Visual vertex 1238413404 in 
OSM_SN: 	 Vertex 1548698410 loaded
OSM_SN: 	 Visual vertex 1548698410 in 
OSM_SN: 	 Vertex 1548698422 loaded
OSM_SN: 	 Visual vertex 1548698422 in 
OSM_SN: 	 Vertex 25685123 loaded
OSM_SN: 	 Visual vertex 25685123 in 
OSM_SN: 	 Vertex 4949782305 loaded
OSM_SN: 	 Visual vertex 4949782305 in 
OSM_SN: 	 Vertex 1238413401 loaded
OSM_SN: 	 Visual vertex 1238413401 in 
OSM_SN: 	 Vertex 1238413435 loaded
OSM_SN: 	 Visual vertex 1238413435 in 
OSM_SN: 	 Vertex 2395962348 loaded
OSM_SN: 	 Visual vertex 2395962348 in 
OSM_SN: 	 Vertex 419866678 loaded
OSM_SN: 	 Visual vertex 419866678 in 
OSM_SN: 	 Vertex 25685124 loaded
OSM_SN: 	 Visual vertex 25685124 in 
OSM_SN: 	 Vertex 1238413432 loaded
OSM_SN: 	 Visual vertex 1238413432 in 
OSM_SN: 	 Vertex 1238413448 loaded
OSM_SN: 	 Visual vertex 1238413448 in 
OSM_SN: 	 Vertex 1134815718 loaded
OSM_SN: 	 Visual vertex 1134815718 in 
OSM_SN: 	 Vertex 3042183473 loaded
OSM_SN: 	 Visual vertex 3042183473 in 
OSM_SN: 	 Vertex 25685125 loaded
OSM_SN: 	 Visual vertex 25685125 in 
OSM_SN: 	 Vertex 354688200 loaded
OSM_SN: 	 Visual vertex 354688200 in 
OSM_SN: 	 Vertex 2550809881 loaded
OSM_SN: 	 Visual vertex 2550809881 in 
OSM_SN: 	 Vertex 4167290584 loaded
OSM_SN: 	 Visual vertex 4167290584 in 
OSM_SN: 	 Vertex 25685126 loaded
OSM_SN: 	 Visual vertex 25685126 in 
OSM_SN: 	 Vertex 1251663050 loaded
OSM_SN: 	 Visual vertex 1251663050 in 
OSM_SN: 	 Vertex 25685139 loaded
OSM_SN: 	 Visual vertex 25685139 in 
OSM_SN: 	 Vertex 25685192 loaded
OSM_SN: 	 Visual vertex 25685192 in 
OSM_SN: 	 Vertex 282756936 loaded
OSM_SN: 	 Visual vertex 282756936 in 
OSM_SN: 	 Vertex 1238413433 loaded
OSM_SN: 	 Visual vertex 1238413433 in 
OSM_SN: 	 Vertex 1515521800 loaded
OSM_SN: 	 Visual vertex 1515521800 in 
OSM_SN: 	 Vertex 25685141 loaded
OSM_SN: 	 Visual vertex 25685141 in 
OSM_SN: 	 Vertex 25685146 loaded
OSM_SN: 	 Visual vertex 25685146 in 
OSM_SN: 	 Vertex 25685148 loaded
OSM_SN: 	 Visual vertex 25685148 in 
OSM_SN: 	 Vertex 1303475742 loaded
OSM_SN: 	 Visual vertex 1303475742 in 
OSM_SN: 	 Vertex 2640695967 loaded
OSM_SN: 	 Visual vertex 2640695967 in 
OSM_SN: 	 Vertex 25685161 loaded
OSM_SN: 	 Visual vertex 25685161 in 
OSM_SN: 	 Vertex 282756932 loaded
OSM_SN: 	 Visual vertex 282756932 in 
OSM_SN: 	 Vertex 1825997283 loaded
OSM_SN: 	 Visual vertex 1825997283 in 
OSM_SN: 	 Vertex 25685164 loaded
OSM_SN: 	 Visual vertex 25685164 in 
OSM_SN: 	 Vertex 409234439 loaded
OSM_SN: 	 Visual vertex 409234439 in 
OSM_SN: 	 Vertex 25685165 loaded
OSM_SN: 	 Visual vertex 25685165 in 
OSM_SN: 	 Vertex 1240083555 loaded
OSM_SN: 	 Visual vertex 1240083555 in 
OSM_SN: 	 Vertex 25685168 loaded
OSM_SN: 	 Visual vertex 25685168 in 
OSM_SN: 	 Vertex 5081802668 loaded
OSM_SN: 	 Visual vertex 5081802668 in 
OSM_SN: 	 Vertex 335796480 loaded
OSM_SN: 	 Visual vertex 335796480 in 
OSM_SN: 	 Vertex 331163593 loaded
OSM_SN: 	 Visual vertex 331163593 in 
OSM_SN: 	 Vertex 25685195 loaded
OSM_SN: 	 Visual vertex 25685195 in 
OSM_SN: 	 Vertex 3306782860 loaded
OSM_SN: 	 Visual vertex 3306782860 in 
OSM_SN: 	 Vertex 3306782858 loaded
OSM_SN: 	 Visual vertex 3306782858 in 
OSM_SN: 	 Vertex 25685196 loaded
OSM_SN: 	 Visual vertex 25685196 in 
OSM_SN: 	 Vertex 419866677 loaded
OSM_SN: 	 Visual vertex 419866677 in 
OSM_SN: 	 Vertex 1240083596 loaded
OSM_SN: 	 Visual vertex 1240083596 in 
OSM_SN: 	 Vertex 3042183471 loaded
OSM_SN: 	 Visual vertex 3042183471 in 
OSM_SN: 	 Vertex 25685197 loaded
OSM_SN: 	 Visual vertex 25685197 in 
OSM_SN: 	 Vertex 25685198 loaded
OSM_SN: 	 Visual vertex 25685198 in 
OSM_SN: 	 Vertex 25685248 loaded
OSM_SN: 	 Visual vertex 25685248 in 
OSM_SN: 	 Vertex 1251645276 loaded
OSM_SN: 	 Visual vertex 1251645276 in 
OSM_SN: 	 Vertex 3442721033 loaded
OSM_SN: 	 Visual vertex 3442721033 in 
OSM_SN: 	 Vertex 342292566 loaded
OSM_SN: 	 Visual vertex 342292566 in 
OSM_SN: 	 Vertex 1493645193 loaded
OSM_SN: 	 Visual vertex 1493645193 in 
OSM_SN: 	 Vertex 25685293 loaded
OSM_SN: 	 Visual vertex 25685293 in 
OSM_SN: 	 Vertex 1289267287 loaded
OSM_SN: 	 Visual vertex 1289267287 in 
OSM_SN: 	 Vertex 4691199555 loaded
OSM_SN: 	 Visual vertex 4691199555 in 
OSM_SN: 	 Vertex 1016303355 loaded
OSM_SN: 	 Visual vertex 1016303355 in 
OSM_SN: 	 Vertex 1289267289 loaded
OSM_SN: 	 Visual vertex 1289267289 in 
OSM_SN: 	 Vertex 1225461941 loaded
OSM_SN: 	 Visual vertex 1225461941 in 
OSM_SN: 	 Vertex 1225461938 loaded
OSM_SN: 	 Visual vertex 1225461938 in 
OSM_SN: 	 Vertex 25685297 loaded
OSM_SN: 	 Visual vertex 25685297 in 
OSM_SN: 	 Vertex 26517824 loaded
OSM_SN: 	 Visual vertex 26517824 in 
OSM_SN: 	 Vertex 1225805064 loaded
OSM_SN: 	 Visual vertex 1225805064 in 
OSM_SN: 	 Vertex 1410296775 loaded
OSM_SN: 	 Visual vertex 1410296775 in 
OSM_SN: 	 Vertex 25685301 loaded
OSM_SN: 	 Visual vertex 25685301 in 
OSM_SN: 	 Vertex 315529382 loaded
OSM_SN: 	 Visual vertex 315529382 in 
OSM_SN: 	 Vertex 1225805140 loaded
OSM_SN: 	 Visual vertex 1225805140 in 
OSM_SN: 	 Vertex 1410296778 loaded
OSM_SN: 	 Visual vertex 1410296778 in 
OSM_SN: 	 Vertex 25685306 loaded
OSM_SN: 	 Visual vertex 25685306 in 
OSM_SN: 	 Vertex 1225461939 loaded
OSM_SN: 	 Visual vertex 1225461939 in 
OSM_SN: 	 Vertex 25685309 loaded
OSM_SN: 	 Visual vertex 25685309 in 
OSM_SN: 	 Vertex 25685317 loaded
OSM_SN: 	 Visual vertex 25685317 in 
OSM_SN: 	 Vertex 1016303395 loaded
OSM_SN: 	 Visual vertex 1016303395 in 
OSM_SN: 	 Vertex 25685319 loaded
OSM_SN: 	 Visual vertex 25685319 in 
OSM_SN: 	 Vertex 5622292068 loaded
OSM_SN: 	 Visual vertex 5622292068 in 
OSM_SN: 	 Vertex 25685347 loaded
OSM_SN: 	 Visual vertex 25685347 in 
OSM_SN: 	 Vertex 315529870 loaded
OSM_SN: 	 Visual vertex 315529870 in 
OSM_SN: 	 Vertex 1251663081 loaded
OSM_SN: 	 Visual vertex 1251663081 in 
OSM_SN: 	 Vertex 25685349 loaded
OSM_SN: 	 Visual vertex 25685349 in 
OSM_SN: 	 Vertex 25685385 loaded
OSM_SN: 	 Visual vertex 25685385 in 
OSM_SN: 	 Vertex 4691199599 loaded
OSM_SN: 	 Visual vertex 4691199599 in 
OSM_SN: 	 Vertex 4700724513 loaded
OSM_SN: 	 Visual vertex 4700724513 in 
OSM_SN: 	 Vertex 1265638022 loaded
OSM_SN: 	 Visual vertex 1265638022 in 
OSM_SN: 	 Vertex 4799890345 loaded
OSM_SN: 	 Visual vertex 4799890345 in 
OSM_SN: 	 Vertex 1265638015 loaded
OSM_SN: 	 Visual vertex 1265638015 in 
OSM_SN: 	 Vertex 1016303238 loaded
OSM_SN: 	 Visual vertex 1016303238 in 
OSM_SN: 	 Vertex 1016303294 loaded
OSM_SN: 	 Visual vertex 1016303294 in 
OSM_SN: 	 Vertex 1016303363 loaded
OSM_SN: 	 Visual vertex 1016303363 in 
OSM_SN: 	 Vertex 4799890343 loaded
OSM_SN: 	 Visual vertex 4799890343 in 
OSM_SN: 	 Vertex 300520927 loaded
OSM_SN: 	 Visual vertex 300520927 in 
OSM_SN: 	 Vertex 25685535 loaded
OSM_SN: 	 Visual vertex 25685535 in 
OSM_SN: 	 Vertex 25685536 loaded
OSM_SN: 	 Visual vertex 25685536 in 
OSM_SN: 	 Vertex 1307169367 loaded
OSM_SN: 	 Visual vertex 1307169367 in 
OSM_SN: 	 Vertex 25685542 loaded
OSM_SN: 	 Visual vertex 25685542 in 
OSM_SN: 	 Vertex 1014525778 loaded
OSM_SN: 	 Visual vertex 1014525778 in 
OSM_SN: 	 Vertex 25935990 loaded
OSM_SN: 	 Visual vertex 25935990 in 
OSM_SN: 	 Vertex 1265671343 loaded
OSM_SN: 	 Visual vertex 1265671343 in 
OSM_SN: 	 Vertex 1826645351 loaded
OSM_SN: 	 Visual vertex 1826645351 in 
OSM_SN: 	 Vertex 25935958 loaded
OSM_SN: 	 Visual vertex 25935958 in 
OSM_SN: 	 Vertex 320309763 loaded
OSM_SN: 	 Visual vertex 320309763 in 
OSM_SN: 	 Vertex 25935961 loaded
OSM_SN: 	 Visual vertex 25935961 in 
OSM_SN: 	 Vertex 1544913824 loaded
OSM_SN: 	 Visual vertex 1544913824 in 
OSM_SN: 	 Vertex 4739069674 loaded
OSM_SN: 	 Visual vertex 4739069674 in 
OSM_SN: 	 Vertex 25935959 loaded
OSM_SN: 	 Visual vertex 25935959 in 
OSM_SN: 	 Vertex 25935962 loaded
OSM_SN: 	 Visual vertex 25935962 in 
OSM_SN: 	 Vertex 25935963 loaded
OSM_SN: 	 Visual vertex 25935963 in 
OSM_SN: 	 Vertex 2249406264 loaded
OSM_SN: 	 Visual vertex 2249406264 in 
OSM_SN: 	 Vertex 1165960294 loaded
OSM_SN: 	 Visual vertex 1165960294 in 
OSM_SN: 	 Vertex 25935964 loaded
OSM_SN: 	 Visual vertex 25935964 in 
OSM_SN: 	 Vertex 5577122031 loaded
OSM_SN: 	 Visual vertex 5577122031 in 
OSM_SN: 	 Vertex 1265671383 loaded
OSM_SN: 	 Visual vertex 1265671383 in 
OSM_SN: 	 Vertex 25935965 loaded
OSM_SN: 	 Visual vertex 25935965 in 
OSM_SN: 	 Vertex 1167635087 loaded
OSM_SN: 	 Visual vertex 1167635087 in 
OSM_SN: 	 Vertex 3421499027 loaded
OSM_SN: 	 Visual vertex 3421499027 in 
OSM_SN: 	 Vertex 25935966 loaded
OSM_SN: 	 Visual vertex 25935966 in 
OSM_SN: 	 Vertex 1826645347 loaded
OSM_SN: 	 Visual vertex 1826645347 in 
OSM_SN: 	 Vertex 320309766 loaded
OSM_SN: 	 Visual vertex 320309766 in 
OSM_SN: 	 Vertex 1165960217 loaded
OSM_SN: 	 Visual vertex 1165960217 in 
OSM_SN: 	 Vertex 25935991 loaded
OSM_SN: 	 Visual vertex 25935991 in 
OSM_SN: 	 Vertex 4701097990 loaded
OSM_SN: 	 Visual vertex 4701097990 in 
OSM_SN: 	 Vertex 1208804217 loaded
OSM_SN: 	 Visual vertex 1208804217 in 
OSM_SN: 	 Vertex 25935995 loaded
OSM_SN: 	 Visual vertex 25935995 in 
OSM_SN: 	 Vertex 4714734823 loaded
OSM_SN: 	 Visual vertex 4714734823 in 
OSM_SN: 	 Vertex 4915520505 loaded
OSM_SN: 	 Visual vertex 4915520505 in 
OSM_SN: 	 Vertex 3554461268 loaded
OSM_SN: 	 Visual vertex 3554461268 in 
OSM_SN: 	 Vertex 3554461269 loaded
OSM_SN: 	 Visual vertex 3554461269 in 
OSM_SN: 	 Vertex 25935996 loaded
OSM_SN: 	 Visual vertex 25935996 in 
OSM_SN: 	 Vertex 359887572 loaded
OSM_SN: 	 Visual vertex 359887572 in 
OSM_SN: 	 Vertex 25935997 loaded
OSM_SN: 	 Visual vertex 25935997 in 
OSM_SN: 	 Vertex 359887568 loaded
OSM_SN: 	 Visual vertex 359887568 in 
OSM_SN: 	 Vertex 1208804172 loaded
OSM_SN: 	 Visual vertex 1208804172 in 
OSM_SN: 	 Vertex 5576245766 loaded
OSM_SN: 	 Visual vertex 5576245766 in 
OSM_SN: 	 Vertex 2249406263 loaded
OSM_SN: 	 Visual vertex 2249406263 in 
OSM_SN: 	 Vertex 25935998 loaded
OSM_SN: 	 Visual vertex 25935998 in 
OSM_SN: 	 Vertex 25936000 loaded
OSM_SN: 	 Visual vertex 25936000 in 
OSM_SN: 	 Vertex 1208804273 loaded
OSM_SN: 	 Visual vertex 1208804273 in 
OSM_SN: 	 Vertex 1544913618 loaded
OSM_SN: 	 Visual vertex 1544913618 in 
OSM_SN: 	 Vertex 25936001 loaded
OSM_SN: 	 Visual vertex 25936001 in 
OSM_SN: 	 Vertex 1186903048 loaded
OSM_SN: 	 Visual vertex 1186903048 in 
OSM_SN: 	 Vertex 25936041 loaded
OSM_SN: 	 Visual vertex 25936041 in 
OSM_SN: 	 Vertex 25936002 loaded
OSM_SN: 	 Visual vertex 25936002 in 
OSM_SN: 	 Vertex 320304547 loaded
OSM_SN: 	 Visual vertex 320304547 in 
OSM_SN: 	 Vertex 1251673885 loaded
OSM_SN: 	 Visual vertex 1251673885 in 
OSM_SN: 	 Vertex 5576245764 loaded
OSM_SN: 	 Visual vertex 5576245764 in 
OSM_SN: 	 Vertex 320304548 loaded
OSM_SN: 	 Visual vertex 320304548 in 
OSM_SN: 	 Vertex 320297953 loaded
OSM_SN: 	 Visual vertex 320297953 in 
OSM_SN: 	 Vertex 25936003 loaded
OSM_SN: 	 Visual vertex 25936003 in 
OSM_SN: 	 Vertex 1251673895 loaded
OSM_SN: 	 Visual vertex 1251673895 in 
OSM_SN: 	 Vertex 4714734754 loaded
OSM_SN: 	 Visual vertex 4714734754 in 
OSM_SN: 	 Vertex 4714734836 loaded
OSM_SN: 	 Visual vertex 4714734836 in 
OSM_SN: 	 Vertex 1138624722 loaded
OSM_SN: 	 Visual vertex 1138624722 in 
OSM_SN: 	 Vertex 1138624702 loaded
OSM_SN: 	 Visual vertex 1138624702 in 
OSM_SN: 	 Vertex 1138624758 loaded
OSM_SN: 	 Visual vertex 1138624758 in 
OSM_SN: 	 Vertex 1024814934 loaded
OSM_SN: 	 Visual vertex 1024814934 in 
OSM_SN: 	 Vertex 1024814954 loaded
OSM_SN: 	 Visual vertex 1024814954 in 
OSM_SN: 	 Vertex 1138624710 loaded
OSM_SN: 	 Visual vertex 1138624710 in 
OSM_SN: 	 Vertex 1024814943 loaded
OSM_SN: 	 Visual vertex 1024814943 in 
OSM_SN: 	 Vertex 25936005 loaded
OSM_SN: 	 Visual vertex 25936005 in 
OSM_SN: 	 Vertex 1024814936 loaded
OSM_SN: 	 Visual vertex 1024814936 in 
OSM_SN: 	 Vertex 25936006 loaded
OSM_SN: 	 Visual vertex 25936006 in 
OSM_SN: 	 Vertex 1138624733 loaded
OSM_SN: 	 Visual vertex 1138624733 in 
OSM_SN: 	 Vertex 4714734752 loaded
OSM_SN: 	 Visual vertex 4714734752 in 
OSM_SN: 	 Vertex 1024814950 loaded
OSM_SN: 	 Visual vertex 1024814950 in 
OSM_SN: 	 Vertex 3421499026 loaded
OSM_SN: 	 Visual vertex 3421499026 in 
OSM_SN: 	 Vertex 1167635070 loaded
OSM_SN: 	 Visual vertex 1167635070 in 
OSM_SN: 	 Vertex 1167635085 loaded
OSM_SN: 	 Visual vertex 1167635085 in 
OSM_SN: 	 Vertex 320309760 loaded
OSM_SN: 	 Visual vertex 320309760 in 
OSM_SN: 	 Vertex 1208804168 loaded
OSM_SN: 	 Visual vertex 1208804168 in 
OSM_SN: 	 Vertex 298538496 loaded
OSM_SN: 	 Visual vertex 298538496 in 
OSM_SN: 	 Vertex 25936015 loaded
OSM_SN: 	 Visual vertex 25936015 in 
OSM_SN: 	 Vertex 1167635060 loaded
OSM_SN: 	 Visual vertex 1167635060 in 
OSM_SN: 	 Vertex 4714734749 loaded
OSM_SN: 	 Visual vertex 4714734749 in 
OSM_SN: 	 Vertex 320310528 loaded
OSM_SN: 	 Visual vertex 320310528 in 
OSM_SN: 	 Vertex 5846075782 loaded
OSM_SN: 	 Visual vertex 5846075782 in 
OSM_SN: 	 Vertex 25936040 loaded
OSM_SN: 	 Visual vertex 25936040 in 
OSM_SN: 	 Vertex 1138624652 loaded
OSM_SN: 	 Visual vertex 1138624652 in 
OSM_SN: 	 Vertex 4714734757 loaded
OSM_SN: 	 Visual vertex 4714734757 in 
OSM_SN: 	 Vertex 1572509630 loaded
OSM_SN: 	 Visual vertex 1572509630 in 
OSM_SN: 	 Vertex 1138624687 loaded
OSM_SN: 	 Visual vertex 1138624687 in 
OSM_SN: 	 Vertex 1138624747 loaded
OSM_SN: 	 Visual vertex 1138624747 in 
OSM_SN: 	 Vertex 4714734839 loaded
OSM_SN: 	 Visual vertex 4714734839 in 
OSM_SN: 	 Vertex 25936052 loaded
OSM_SN: 	 Visual vertex 25936052 in 
OSM_SN: 	 Vertex 1186903091 loaded
OSM_SN: 	 Visual vertex 1186903091 in 
